id,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,year,classLabel
<17345744.1075855728904.JavaMail.evans@thyme>,0.24566653370000002,0.0,0.10029405359999999,0.0,0.10911478849999999,0.0167337507,0.0866519734,0.0866425782,0.1257405281,0.2265238464,2001,1
<23313935.1075855707939.JavaMail.evans@thyme>,0.2456713468,0.0,0.10029389710000004,0.0,0.10911462460000004,0.0167337395,0.0866395235,0.08664489539999999,0.1257446259,0.226525411,2001,1
<17326808.1075855699341.JavaMail.evans@thyme>,0.2456743866,0.0,0.1002937853,0.0,0.1091145352,0.0167337302,0.0866317376,0.0866463482,0.1257471442,0.22652636469999998,2001,1
<17449361.1075855672476.JavaMail.evans@thyme>,0.012502006299999998,0.0125003578,0.012500002,0.0125030102,0.012500488200000002,0.012500002,0.012500002,0.2737498879,0.3541470468,0.2845971882,1980,1
<10404043.1075855692579.JavaMail.evans@thyme>,0.0100020254,0.1299673617,0.0100007784,0.010000038000000001,0.11987451460000001,0.0100001693,0.0100066094,0.0100004738,0.3592923582,0.3308556676,2000,1
<29777237.1075855672906.JavaMail.evans@thyme>,0.0100020254,0.1299787909,0.0100007793,0.010000038000000001,0.11987556519999999,0.0100001693,0.0100066382,0.0100004738,0.35924020409999996,0.3308953047,2000,1
<23202656.1075855672949.JavaMail.evans@thyme>,0.35820099710000003,0.0333333351,0.0333352499,0.0333333351,0.0333333351,0.033339578700000004,0.0333366804,0.0333375372,0.03333937,0.37511062619999996,2000,1
<2838867.1075855692621.JavaMail.evans@thyme>,0.3581880331,0.0333333351,0.0333352499,0.0333333351,0.0333333351,0.0333397798,0.0333366878,0.0333375335,0.0333392844,0.3751234114,2000,1
<9466680.1075855699384.JavaMail.evans@thyme>,0.0125028631,0.0125014838,0.0125069665,0.0125080245,0.0125000002,0.0125000002,0.4117184579,0.0125000151,0.012501536899999999,0.4882606268,2001,1
<14373436.1075855728947.JavaMail.evans@thyme>,0.012502863999999999,0.0125014847,0.012506969299999999,0.0125089381,0.0125000002,0.0125000002,0.4117119312,0.0125000151,0.012501536899999999,0.48826625939999996,2001,1
<26191240.1075855728775.JavaMail.evans@thyme>,0.020005567,0.0200046953,0.0200092848,0.0200002175,0.020001905,0.0200004615,0.0200005509,0.0200006496,0.020008580800000002,0.8199681044,2001,1
<15534566.1075855699212.JavaMail.evans@thyme>,0.020005567,0.0200046953,0.020009133999999998,0.0200002175,0.020001905,0.0200004615,0.0200005509,0.0200006496,0.020008580800000002,0.8199682236,2001,1
<1148543.1075855692007.JavaMail.evans@thyme>,0.5019496083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43136614560000003,0.0,2000,2
<31575550.1075855692106.JavaMail.evans@thyme>,0.6922392248999999,0.0691463351,0.1322344989,0.0,0.0710807666,0.0,0.0,0.0,0.0,0.0,2000,2
<26941460.1075855692127.JavaMail.evans@thyme>,0.6928443909,0.0,0.1381310076,0.10538324710000001,0.0,0.0,0.0,0.0,0.0,0.0,2000,2
<10110194.1075855692193.JavaMail.evans@thyme>,0.5167734623,0.0825396776,0.1516538709,0.0472448096,0.035443034,0.0,0.10566040130000001,0.0,0.0521112196,0.0,2000,2
<2398018.1075855692214.JavaMail.evans@thyme>,0.3315130174,0.0898159444,0.0494323634,0.0,0.09205687789999999,0.0,0.1107152849,0.0920142159,0.2309224457,0.0,2000,2
<4627792.1075855692236.JavaMail.evans@thyme>,0.3305407465,0.0919103473,0.0470849276,0.0,0.0934490189,0.0,0.11222013089999999,0.0927693993,0.2284536362,0.0,2000,2
<7485729.1075855692278.JavaMail.evans@thyme>,0.4353574514,0.1423904598,0.12715993820000002,0.0,0.0,0.0,0.0,0.0,0.245084241,0.0,2000,2
<17093085.1075855692300.JavaMail.evans@thyme>,0.0,0.0,0.0,0.0,0.09998805820000001,0.0,0.485260129,0.35110592840000004,0.0,0.0,2000,2
<24000507.1075855692322.JavaMail.evans@thyme>,0.15001429619999998,0.09166160970000001,0.1762334108,0.0,0.0,0.0,0.22747971120000002,0.09253253789999999,0.2287376523,0.0,2000,2
<23458569.1075855692364.JavaMail.evans@thyme>,0.5488399267,0.0529039949,0.0290192664,0.0,0.0,0.0,0.0,0.0916466415,0.2671713233,0.0,2000,2
<3595204.1075855692386.JavaMail.evans@thyme>,0.3890602887,0.1141402274,0.2131328434,0.0,0.16962911190000002,0.0,0.0,0.0,0.0807008967,0.0,2000,2
<26630499.1075855692407.JavaMail.evans@thyme>,0.6869755983,0.1735641062,0.0856063217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2
<31184462.1075855726546.JavaMail.evans@thyme>,0.33366230129999996,0.031007198599999997,0.1992681473,0.0511535294,0.20981600879999998,0.0,0.0,0.0,0.1665798575,0.0,2001,2
<30587023.1075855726568.JavaMail.evans@thyme>,0.0,0.0,0.1302484721,0.0,0.1120193005,0.0,0.38696113229999995,0.0,0.3207640946,0.0,2001,2
<13563718.1075855726611.JavaMail.evans@thyme>,0.635581553,0.0,0.030279642000000002,0.0,0.14399713279999998,0.0,0.0691798925,0.0234791674,0.09417632220000001,0.0,2001,2
<28613426.1075855726720.JavaMail.evans@thyme>,0.1565302163,0.2208660841,0.1024449915,0.0,0.0198040605,0.0596361794,0.16555486619999998,0.1221725345,0.1500492394,0.0,2001,2
<12435301.1075855726958.JavaMail.evans@thyme>,0.3477932811,0.0,0.0,0.0,0.1776108593,0.0,0.0,0.0,0.4109495282,0.0,2001,2
<30212818.1075855727068.JavaMail.evans@thyme>,0.0,0.22672271730000002,0.1372467428,0.0463624932,0.089446649,0.0,0.2722124755,0.0,0.19942657649999998,0.0,2001,2
<8560096.1075855727198.JavaMail.evans@thyme>,0.3830932677,0.0,0.2114201337,0.0,0.1545006633,0.0,0.0577988438,0.0,0.1792942286,0.0,2001,2
<2320619.1075855727285.JavaMail.evans@thyme>,0.2324772626,0.0,0.034082148199999995,0.0,0.4716637731,0.0,0.0695885941,0.1118517518,0.07057859,0.0,2001,2
<12404596.1075855727306.JavaMail.evans@thyme>,0.8058792949,0.0,0.0847632587,0.0,0.0,0.0,0.0,0.0681760535,0.0,0.0,2001,2
<10371658.1075855727327.JavaMail.evans@thyme>,0.37463018299999995,0.10713035609999999,0.08882929380000001,0.0,0.11959235369999999,0.016810108,0.0813061967,0.0674355328,0.1422035992,0.0,2001,2
<31512086.1075855727545.JavaMail.evans@thyme>,0.3957139254,0.1364621073,0.0,0.0455586538,0.1441785991,0.0,0.0,0.0,0.2682795823,0.0,2001,2
<1069607.1075855727588.JavaMail.evans@thyme>,0.0,0.2251573354,0.10560061779999999,0.0,0.0495141558,0.1330686212,0.0,0.0,0.4588785768,0.0,2001,2
<32994070.1075855727676.JavaMail.evans@thyme>,0.3349131346,0.2126528472,0.0,0.0,0.0,0.1637221277,0.14239709080000001,0.1213115081,0.0,0.0,2001,2
<12172542.1075855672250.JavaMail.evans@thyme>,0.501976788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4313390255,0.0,2000,2
<9132316.1075855672347.JavaMail.evans@thyme>,0.6922736168000001,0.069148764,0.1321917027,0.0,0.07108605650000001,0.0,0.0,0.0,0.0,0.0,2000,2
<8873619.1075855672368.JavaMail.evans@thyme>,0.6928313375,0.0,0.1381431818,0.105384171,0.0,0.0,0.0,0.0,0.0,0.0,2000,2
<5685025.1075855672497.JavaMail.evans@thyme>,0.5167792439,0.0825388804,0.1516576856,0.0472474284,0.0354429595,0.0,0.10563462230000001,0.0,0.052125651399999993,0.0,2000,2
<18752830.1075855672519.JavaMail.evans@thyme>,0.3315126598,0.0898164734,0.049423445,0.0,0.0920548439,0.0,0.1107221022,0.0920146406,0.23092603679999998,0.0,2000,2
<8847235.1075855672561.JavaMail.evans@thyme>,0.3305373788,0.0919045359,0.047111515,0.0,0.0934579,0.0,0.11220675710000001,0.0927681029,0.2284419686,0.0,2000,2
<9252147.1075855672604.JavaMail.evans@thyme>,0.4353473186,0.1423930377,0.1271659583,0.0,0.0,0.0,0.0,0.0,0.2450857759,0.0,2000,2
<9611782.1075855672625.JavaMail.evans@thyme>,0.0,0.0,0.0,0.0,0.0999880731,0.0,0.48525354270000004,0.3511125743,0.0,0.0,2000,2
<14186864.1075855672647.JavaMail.evans@thyme>,0.15002198519999999,0.09166160970000001,0.1762333959,0.0,0.0,0.0,0.2274769396,0.09253251550000001,0.22873276469999998,0.0,2000,2
<14732638.1075855672690.JavaMail.evans@thyme>,0.5488428473,0.0529031418,0.0290183704,0.0,0.0,0.0,0.0,0.0916447714,0.2671720386,0.0,2000,2
<13297455.1075855672711.JavaMail.evans@thyme>,0.3890645206,0.11413048210000001,0.21313723920000002,0.0,0.16962978239999998,0.0,0.0,0.0,0.0807013437,0.0,2000,2
<17809956.1075855672733.JavaMail.evans@thyme>,0.6869749426999999,0.1735647023,0.0856063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2
<27988977.1075855696942.JavaMail.evans@thyme>,0.33365154269999997,0.0310076531,0.19926559929999998,0.0511533581,0.2098164558,0.0,0.0,0.0,0.16659246390000002,0.0,2001,2
<11168105.1075855696963.JavaMail.evans@thyme>,0.0,0.0,0.1302960962,0.0,0.1120202839,0.0,0.38692787289999997,0.0,0.320748806,0.0,2001,2
<8962949.1075855697008.JavaMail.evans@thyme>,0.6355822682,0.0,0.0302815456,0.0,0.1439970732,0.0,0.0691790134,0.0234792959,0.0941745266,0.0,2001,2
<29509589.1075855697117.JavaMail.evans@thyme>,0.1565293372,0.2208660841,0.1024446711,0.0,0.0198034178,0.059636227800000004,0.16555632650000002,0.1221724376,0.1500496715,0.0,2001,2
<2832535.1075855697356.JavaMail.evans@thyme>,0.34784224630000005,0.0,0.0,0.0,0.17760863899999998,0.0,0.0,0.0,0.410902828,0.0,2001,2
<1347095.1075855697464.JavaMail.evans@thyme>,0.0,0.2267001718,0.1373348087,0.0462636054,0.08944606039999999,0.0,0.27222546940000003,0.0,0.1994475573,0.0,2001,2
<12603060.1075855697593.JavaMail.evans@thyme>,0.3830913007,0.0,0.2114200592,0.0,0.1545007676,0.0,0.057802930499999995,0.0,0.1792921424,0.0,2001,2
<4927839.1075855697680.JavaMail.evans@thyme>,0.23282027239999997,0.0,0.0321540572,0.0,0.47165748479999997,0.0,0.0708691701,0.11204016210000001,0.07070093599999999,0.0,2001,2
<9862965.1075855697702.JavaMail.evans@thyme>,0.8058811426000001,0.0,0.0847615823,0.0,0.0,0.0,0.0,0.0681759715,0.0,0.0,2001,2
<7961378.1075855697723.JavaMail.evans@thyme>,0.8058633804,0.0,0.08477863669999999,0.0,0.0,0.0,0.0,0.06817648559999999,0.0,0.0,2001,2
<25364451.1075855697745.JavaMail.evans@thyme>,0.3746344149000001,0.1071287319,0.08882588890000001,0.0,0.11959047619999999,0.0168126076,0.0812988654,0.0674373955,0.142209217,0.0,2001,2
<2506159.1075855697964.JavaMail.evans@thyme>,0.3957174122,0.1364701837,0.0,0.045558996500000004,0.14416226740000002,0.0,0.0,0.0,0.2682840526,0.0,2001,2
<12638748.1075855698010.JavaMail.evans@thyme>,0.0,0.2251297086,0.1056040749,0.0,0.049531888200000006,0.13307124380000002,0.0,0.0,0.4588824511,0.0,2001,2
<10451526.1075855698099.JavaMail.evans@thyme>,0.33485502,0.2126516998,0.0,0.0,0.0,0.1637386531,0.1424367726,0.12131454050000001,0.0,0.0,2001,2
<12426449.1075855673573.JavaMail.evans@thyme>,0.5488328338,0.0529050566,0.029020674500000006,0.0,0.0,0.0,0.0,0.09164763990000001,0.2671748698,0.0,2000,2
<8555752.1075855673594.JavaMail.evans@thyme>,0.3305374682,0.0919070095,0.0471020192,0.0,0.0934553668,0.0,0.1122152209,0.0927686691,0.228442356,0.0,2000,2
<26256152.1075855673637.JavaMail.evans@thyme>,0.3315071464,0.0898157284,0.049442071500000004,0.0,0.09205868099999999,0.0,0.1107147411,0.0920138732,0.2309179157,0.0,2000,2
<12820040.1075855673680.JavaMail.evans@thyme>,0.5167657733,0.0825433731,0.1516347677,0.0472429805,0.0354431905,0.0,0.1056891978,0.0,0.052107255899999996,0.0,2000,2
<13435205.1075855673821.JavaMail.evans@thyme>,0.5019497275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4313659668,0.0,2000,2
<18079386.1075855708806.JavaMail.evans@thyme>,0.3348532319,0.2126349956,0.0,0.0,0.0,0.1637350321,0.142459929,0.1213135347,0.0,0.0,2001,2
<24253753.1075855708915.JavaMail.evans@thyme>,0.39571335909999994,0.1364607215,0.0,0.0455585979,0.1441813409,0.0,0.0,0.0,0.268278867,0.0,2001,2
<21363294.1075855709093.JavaMail.evans@thyme>,0.3746367991,0.1071302369,0.08882377300000001,0.0,0.1195896417,0.0168117471,0.0812947825,0.0674381629,0.1422124505,0.0,2001,2
<20474206.1075855709114.JavaMail.evans@thyme>,0.8059178590999999,0.0,0.08472531289999999,0.0,0.0,0.0,0.0,0.0681755245,0.0,0.0,2001,2
<9281817.1075855709135.JavaMail.evans@thyme>,0.8059139848000001,0.0,0.0847291872,0.0,0.0,0.0,0.0,0.0681755543,0.0,0.0,2001,2
<30130229.1075855709181.JavaMail.evans@thyme>,0.38310340049999997,0.0,0.21141916510000008,0.0,0.1545002311,0.0,0.0577743724,0.0,0.17930999399999994,0.0,2001,2
<29124611.1075855709288.JavaMail.evans@thyme>,0.0,0.2267896086,0.1370055228,0.0466343015,0.0894516036,0.0,0.2722058594,0.0,0.19933080670000008,0.0,2001,2
<2222853.1075855709505.JavaMail.evans@thyme>,0.1565297544,0.220864594,0.1024449766,0.0,0.0198065098,0.0596362576,0.1655562073,0.12217278779999999,0.1500470489,0.0,2001,2
<15674884.1075855709571.JavaMail.evans@thyme>,0.6355816722,0.0,0.030282534700000002,0.0,0.1439972222,0.0,0.0691818818,0.0234791152,0.0941712856,0.0,2001,2
<32857240.1075855726503.JavaMail.evans@thyme>,0.1161252633,0.0100001264,0.1665982902,0.1100008115,0.21417391300000002,0.0100001302,0.010000373199999999,0.0100001115,0.3431002498,0.0100007094,2001,2
<7148475.1075855709636.JavaMail.evans@thyme>,0.1161302924,0.0100001264,0.1665514857,0.1100008115,0.21417167780000002,0.0100001302,0.010000373199999999,0.0100001115,0.3431442678,0.0100007104,2001,2
<3593347.1075855696899.JavaMail.evans@thyme>,0.116133891,0.0100001264,0.1666229516,0.1100008115,0.2141784132,0.0100001302,0.0100003742,0.0100001115,0.3430624604,0.0100007113,2001,2
<13122582.1075855727523.JavaMail.evans@thyme>,0.1939649135,0.2566698194,0.0,0.0100033768,0.10017941890000001,0.0100003686,0.14742997289999998,0.0100024585,0.2517480552,0.0100015551,2001,2
<5652115.1075855697941.JavaMail.evans@thyme>,0.1939257234,0.25665840510000004,0.0,0.0100033749,0.1001734883,0.0100003686,0.1474396884,0.0100024585,0.25179490449999997,0.0100015551,2001,2
<30164036.1075855726632.JavaMail.evans@thyme>,0.0111173317,0.0111116432,0.011112231799999999,0.011111111399999998,0.25741210579999996,0.0111111216,0.2573766112,0.0111174006,0.40741929409999994,0.011111129099999999,2001,2
<14453896.1075855697030.JavaMail.evans@thyme>,0.0111173345,0.0111116432,0.011112231799999999,0.011111111399999998,0.25743046399999997,0.0111111216,0.2574326098,0.011117403400000002,0.4073449373,0.011111129099999999,2001,2
<24392497.1075855727047.JavaMail.evans@thyme>,0.012503112700000001,0.0125013953,0.012500220900000001,0.012505364599999999,0.14640749990000002,0.1374983341,0.0125041781,0.1800933629,0.46098405119999997,0.012502488700000002,2001,2
<3222359.1075855697443.JavaMail.evans@thyme>,0.0125031136,0.0125013962,0.012500220900000001,0.012505350600000001,0.1464147866,0.1374983341,0.0125041781,0.18019832670000002,0.4608717859000001,0.0125024896,2001,2
<7914119.1075855697335.JavaMail.evans@thyme>,0.2677255571,0.012979588500000002,0.070271343,0.0,0.23275050519999999,0.0,0.17535662649999995,0.0790792853,0.1471060514,0.0126689533,2001,2
<4001637.1075855726936.JavaMail.evans@thyme>,0.2677252889,0.012979588500000002,0.070271045,0.0,0.23275031149999997,0.0,0.1753564477,0.0790790468,0.1471072286,0.012668966299999999,2001,2
<19013600.1075855698243.JavaMail.evans@thyme>,0.014290271299999999,0.2351578027,0.2999996543,0.0142857144,0.014285892199999999,0.0142857144,0.014287936499999999,0.014290328100000001,0.3648277819,0.014288903200000001,2001,2
<33141543.1075855727805.JavaMail.evans@thyme>,0.0142902778,0.23532351850000002,0.2999996543,0.0142857144,0.014285892199999999,0.0142857144,0.0142879346,0.0142903356,0.364662081,0.0142889041,2001,2
<1187361.1075855727349.JavaMail.evans@thyme>,0.3699793220000001,0.1617569625,0.025207433799999998,0.0174635071,0.1460740715,0.0170886368,0.0636646971,0.0,0.18259760739999997,0.015482666,2001,2
<27212963.1075855709071.JavaMail.evans@thyme>,0.3699750304,0.1617541015,0.0252045933,0.017461068899999998,0.14607286449999998,0.0170887578,0.0636649579,0.0,0.18259318170000002,0.0155004021,2001,2
<24828491.1075855697767.JavaMail.evans@thyme>,0.3699734509000001,0.1617530286,0.0252035018,0.0174601357,0.1460724473,0.0170886721,0.0636650547,0.0,0.1825914383,0.0155072277,2001,2
<9771425.1075855692029.JavaMail.evans@thyme>,0.8499746919,0.0166681092,0.0166732688,0.016666753200000002,0.016667228200000002,0.016668098,0.0166709069,0.0166701432,0.016670661,0.016670158100000002,2000,2
<2553402.1075855672271.JavaMail.evans@thyme>,0.8499741554000001,0.0166681092,0.016673779099999998,0.016666753200000002,0.016667226299999997,0.0166680962,0.0166709069,0.0166701432,0.016670661,0.016670158100000002,2000,2
<10151683.1075855726699.JavaMail.evans@thyme>,0.5441804528,0.2957983315,0.0200003497,0.020000131799999998,0.0200005826,0.020000793,0.020015301200000002,0.0200005826,0.0200016871,0.0200018231,2001,2
<1449186.1075855697095.JavaMail.evans@thyme>,0.5441672802,0.2958114743,0.0200003497,0.020000131799999998,0.0200005826,0.020000793,0.020015303,0.0200005826,0.0200016871,0.0200018231,2001,2
<22019695.1075855726850.JavaMail.evans@thyme>,0.0200100578,0.0200135075,0.6000033617,0.2399450243,0.020003538600000002,0.0199999996,0.020001353700000002,0.0200062972,0.0200102739,0.0200065672,2001,2
<6945855.1075855697249.JavaMail.evans@thyme>,0.0200100653,0.0200135857,0.5999051929,0.2400431335,0.020003540400000002,0.0199999996,0.020001353700000002,0.0200062282,0.0200102814,0.0200065728,2001,2
<9136466.1075855697400.JavaMail.evans@thyme>,0.22798126940000002,0.2965900302,0.0,0.0,0.082827732,0.0725658461,0.0,0.098757796,0.1889279783,0.0263484623,2001,2
<2496586.1075855727003.JavaMail.evans@thyme>,0.2279801518,0.29659006,0.0,0.0,0.0828286856,0.072565943,0.0,0.098757796,0.1889279783,0.026348507,2001,2
<3181556.1075855709331.JavaMail.evans@thyme>,0.2279637009,0.296592474,0.0,0.0,0.0828418955,0.0725676939,0.0,0.0987586528,0.1889255494,0.0263492204,2001,2
<24339128.1075855697920.JavaMail.evans@thyme>,0.3972977698,0.19591434300000002,0.0606728569,0.0,0.0964877605,0.0,0.056804306799999996,0.043317802300000006,0.11968845869999999,0.027284529100000003,2001,2
<8058476.1075855727502.JavaMail.evans@thyme>,0.3972978592,0.195905298,0.060673628,0.0,0.09648825970000001,0.0,0.0568046346,0.0433163606,0.1196866706,0.0272951219,2001,2
<13590863.1075855708936.JavaMail.evans@thyme>,0.39729782939999997,0.19589285550000002,0.060674753,0.0,0.0964889452,0.0,0.0568053499,0.0433143862,0.119684048,0.0273096319,2001,2
<11617511.1075855697292.JavaMail.evans@thyme>,0.3008388877,0.026060083900000003,0.1603154987,0.0,0.043744765199999994,0.0331757292,0.2401975095,0.0285642985,0.1318840235,0.0330452621,2001,2
<6590352.1075855709396.JavaMail.evans@thyme>,0.30082166190000004,0.0260599442,0.1603146493,0.0,0.0437282883,0.0331761539,0.2401919961,0.0285642594,0.1319236606,0.033045407400000004,2001,2
<2033376.1075855726893.JavaMail.evans@thyme>,0.3011608124,0.0260605942,0.1603186131,0.0,0.04388712349999999,0.0331615731,0.2401653975,0.028561905,0.1314644367,0.0330455974,2001,2
<18698203.1075855692343.JavaMail.evans@thyme>,0.6999726892,0.0333375111,0.033352647,0.0333333351,0.0333343595,0.0333333351,0.0333345123,0.0333333351,0.0333349518,0.0333333351,2000,2
<29793652.1075855692428.JavaMail.evans@thyme>,0.6999638081,0.0333333351,0.0333637558,0.0333333351,0.0333333351,0.0333333351,0.0333391055,0.0333333351,0.0333333351,0.0333333351,2000,2
<841384.1075855672668.JavaMail.evans@thyme>,0.699971199,0.0333375148,0.0333540924,0.0333333351,0.0333343595,0.0333333351,0.0333345123,0.0333333351,0.0333349518,0.0333333351,2000,2
<26412160.1075855672754.JavaMail.evans@thyme>,0.6999678612000001,0.0333333351,0.033359739900000004,0.0333333351,0.0333333351,0.0333333351,0.0333391018,0.0333333351,0.0333333351,0.0333333351,2000,2
<25874806.1075855673551.JavaMail.evans@thyme>,0.6999669075,0.0333333351,0.0333606191,0.0333333351,0.0333333351,0.0333333351,0.0333391018,0.0333333351,0.0333333351,0.0333333351,2000,2
<13192700.1075855726872.JavaMail.evans@thyme>,0.699981451,0.0333398618,0.0333355479,0.0333333351,0.0333333351,0.0333378501,0.0333333723,0.033336535099999995,0.0333333351,0.0333353989,2001,2
<3127140.1075855697270.JavaMail.evans@thyme>,0.6999806166,0.0333406962,0.0333355479,0.0333333313,0.0333333313,0.0333378278,0.033333368599999996,0.033336535099999995,0.0333333313,0.0333353989,2001,2
<14827815.1075855727263.JavaMail.evans@thyme>,0.0333333351,0.0333333351,0.3666627407,0.0333333351,0.0333337784,0.0333342664,0.033333394700000005,0.0333333351,0.36666214469999997,0.033340334900000004,2001,2
<1858993.1075855697659.JavaMail.evans@thyme>,0.0333333351,0.0333333351,0.366661936,0.0333333351,0.0333337784,0.0333342664,0.033333394700000005,0.0333333351,0.3666615486,0.033341709500000004,2001,2
<1356022.1075855698120.JavaMail.evans@thyme>,0.4401242435,0.0353628173,0.0502688996,0.0,0.0910144225,0.11937872320000001,0.0452078953,0.034619689,0.1489822567,0.0341063216,2001,2
<33234078.1075855708785.JavaMail.evans@thyme>,0.44012483950000003,0.0353628919,0.0502690896,0.0,0.0910144299,0.1193786934,0.045206036399999996,0.0346197374,0.1489830613,0.0341065191,2001,2
